,realization,node,resistance,metric,max_level,avg_level
15806,39,3957,0.75,9874,1,0.0126
15807,39,3957,1.0,9874,1,0.0126
15808,39,3663,0.25,10000,2,0.2261
15809,39,3663,0.5,9618,12,0.8989
15810,39,3663,0.75,7764,1,0.2236
15811,39,3663,1.0,7764,1,0.2236
15812,39,2751,0.25,10000,1,0.009
15813,39,2751,0.5,9910,1,0.009
15814,39,2751,0.75,9910,1,0.009
15815,39,2751,1.0,9910,1,0.009
15816,39,7936,0.25,10000,2,0.376
15817,39,7936,0.5,9656,13,1.7794
15818,39,7936,0.75,6551,1,0.3449
15819,39,7936,1.0,6551,1,0.3449
15820,39,6429,0.25,10000,2,0.1803
15821,39,6429,0.5,9658,9,0.5988
15822,39,6429,0.75,8198,1,0.1802
15823,39,6429,1.0,8198,1,0.1802
15824,39,2264,0.25,10000,1,0.1318
15825,39,2264,0.5,9660,8,0.4514
15826,39,2264,0.75,8682,1,0.1318
15827,39,2264,1.0,8682,1,0.1318
15828,39,8164,0.25,10000,2,0.6321
15829,39,8164,0.5,4987,1,0.5013
15830,39,8164,0.75,4987,1,0.5013
15831,39,8164,1.0,4987,1,0.5013
15832,39,5830,0.25,10000,1,0.0056
15833,39,5830,0.5,9944,1,0.0056
15834,39,5830,0.75,9944,1,0.0056
15835,39,5830,1.0,9944,1,0.0056
15836,39,2886,0.25,10000,1,0.0938
15837,39,2886,0.5,9662,7,0.3347
15838,39,2886,0.75,9062,1,0.0938
15839,39,2886,1.0,9062,1,0.0938
15840,39,7807,0.25,10000,1,0.1005
15841,39,7807,0.5,9698,7,0.3111
15842,39,7807,0.75,8995,1,0.1005
15843,39,7807,1.0,8995,1,0.1005
15844,39,8137,0.25,10000,1,0.0113
15845,39,8137,0.5,9887,1,0.0113
15846,39,8137,0.75,9887,1,0.0113
15847,39,8137,1.0,9887,1,0.0113
15848,39,702,0.25,10000,2,0.4124
15849,39,702,0.5,9656,14,2.1201
15850,39,702,0.75,6310,1,0.369
15851,39,702,1.0,6310,1,0.369
15852,39,1796,0.25,10000,1,0.1313
15853,39,1796,0.5,9618,10,0.5009
15854,39,1796,0.75,8687,1,0.1313
15855,39,1796,1.0,8687,1,0.1313
15856,39,566,0.25,10000,2,0.3148
15857,39,566,0.5,9656,12,1.3772
